709033,709034,709043,709044,709133,709134,709143,709144,709233,709234,709243,709244,709333,709334,709343,709344,709433,709434,709443,709444,709533,709534,709543,709544,709633,709634,709643,709644,709733,709734,709743,709744,709833,709834,709843,709844,709933,709934,709943,709944,719033,719034,719043,719044,719133,719134,719143,719144,719233,719234,719243,719244,719333,719334,719343,719344,719433,719434,719443,719444,719533,719534,719543,719544,719633,719634,719643,719644,719733,719734,719743,719744,719833,719834,719843,719844,719933,719934,719943,719944,729033,729034,729043,729044,729133,729134,729143,729144,729233,729234,729243,729244,729333,729334,729343,729344,729433,729434,729443,729444,729533,729534,729543,729544,729633,729634,729643,729644,729733,729734,729743,729744,729833,729834,729843,729844,729933,729934,729943,729944,739033,739034,739043,739044,739133,739134,739143,739144,739233,739234,739243,739244,739333,739334,739343,739344,739433,739434,739443,739444,739533,739534,739543,739544,739633,739634,739643,739644,739733,739734,739743,739744,739833,739834,739843,739844,739933,739934,739943,739944,749033,749034,749043,749044,749133,749134,749143,749144,749233,749234,749243,749244,749333,749334,749343,749344,749433,749434,749443,749444,749533,749534,749543,749544,749633,749634,749643,749644,749733,749734,749743,749744,749833,749834,749843,749844,749933,749934,749943,749944,759033,759034,759043,759044,759133,759134,759143,759144,759233,759234,759243,759244,759333,759334,759343,759344,759433,759434,759443,759444,759533,759534,759543,759544,759633,759634,759643,759644,759733,759734,759743,759744,759833,759834,759843,759844,759933,759934,759943,759944,769033,769034,769043,769044,769133,769134,769143,769144,769233,769234,769243,769244,769333,769334,769343,769344,769433,769434,769443,769444,769533,769534,769543,769544,769633,769634,769643,769644,769733,769734,769743,769744,769833,769834,769843,769844,769933,769934,769943,769944,779033,779034,779043,779044,779133,779134,779143,779144,779233,779234,779243,779244,779333,779334,779343,779344,779433,779434,779443,779444,779533,779534,779543,779544,779633,779634,779643,779644,779733,779734,779743,779744,779833,779834,779843,779844,779933,779934,779943,779944,
709031,709032,709041,709042,709131,709132,709141,709142,709231,709232,709241,709242,709331,709332,709341,709342,709431,709432,709441,709442,709531,709532,709541,709542,709631,709632,709641,709642,709731,709732,709741,709742,709831,709832,709841,709842,709931,709932,709941,709942,719031,719032,719041,719042,719131,719132,719141,719142,719231,719232,719241,719242,719331,719332,719341,719342,719431,719432,719441,719442,719531,719532,719541,719542,719631,719632,719641,719642,719731,719732,719741,719742,719831,719832,719841,719842,719931,719932,719941,719942,729031,729032,729041,729042,729131,729132,729141,729142,729231,729232,729241,729242,729331,729332,729341,729342,729431,729432,729441,729442,729531,729532,729541,729542,729631,729632,729641,729642,729731,729732,729741,729742,729831,729832,729841,729842,729931,729932,729941,729942,739031,739032,739041,739042,739131,739132,739141,739142,739231,739232,739241,739242,739331,739332,739341,739342,739431,739432,739441,739442,739531,739532,739541,739542,739631,739632,739641,739642,739731,739732,739741,739742,739831,739832,739841,739842,739931,739932,739941,739942,749031,749032,749041,749042,749131,749132,749141,749142,749231,749232,749241,749242,749331,749332,749341,749342,749431,749432,749441,749442,749531,749532,749541,749542,749631,749632,749641,749642,749731,749732,749741,749742,749831,749832,749841,749842,749931,749932,749941,749942,759031,759032,759041,759042,759131,759132,759141,759142,759231,759232,759241,759242,759331,759332,759341,759342,759431,759432,759441,759442,759531,759532,759541,759542,759631,759632,759641,759642,759731,759732,759741,759742,759831,759832,759841,759842,759931,759932,759941,759942,769031,769032,769041,769042,769131,769132,769141,769142,769231,769232,769241,769242,769331,769332,769341,769342,769431,769432,769441,769442,769531,769532,769541,769542,769631,769632,769641,769642,769731,769732,769741,769742,769831,769832,769841,769842,769931,769932,769941,769942,779031,779032,779041,779042,779131,779132,779141,779142,779231,779232,779241,779242,779331,779332,779341,779342,779431,779432,779441,779442,779531,779532,779541,779542,779631,779632,779641,779642,779731,779732,779741,779742,779831,779832,779841,779842,779931,779932,779941,779942,
709013,709014,709023,709024,709113,709114,709123,709124,709213,709214,709223,709224,709313,709314,709323,709324,709413,709414,709423,709424,709513,709514,709523,709524,709613,709614,709623,709624,709713,709714,709723,709724,709813,709814,709823,709824,709913,709914,709923,709924,719013,719014,719023,719024,719113,719114,719123,719124,719213,719214,719223,719224,719313,719314,719323,719324,719413,719414,719423,719424,719513,719514,719523,719524,719613,719614,719623,719624,719713,719714,719723,719724,719813,719814,719823,719824,719913,719914,719923,719924,729013,729014,729023,729024,729113,729114,729123,729124,729213,729214,729223,729224,729313,729314,729323,729324,729413,729414,729423,729424,729513,729514,729523,729524,729613,729614,729623,729624,729713,729714,729723,729724,729813,729814,729823,729824,729913,729914,729923,729924,739013,739014,739023,739024,739113,739114,739123,739124,739213,739214,739223,739224,739313,739314,739323,739324,739413,739414,739423,739424,739513,739514,739523,739524,739613,739614,739623,739624,739713,739714,739723,739724,739813,739814,739823,739824,739913,739914,739923,739924,749013,749014,749023,749024,749113,749114,749123,749124,749213,749214,749223,749224,749313,749314,749323,749324,749413,749414,749423,749424,749513,749514,749523,749524,749613,749614,749623,749624,749713,749714,749723,749724,749813,749814,749823,749824,749913,749914,749923,749924,759013,759014,759023,759024,759113,759114,759123,759124,759213,759214,759223,759224,759313,759314,759323,759324,759413,759414,759423,759424,759513,759514,759523,759524,759613,759614,759623,759624,759713,759714,759723,759724,759813,759814,759823,759824,759913,759914,759923,759924,769013,769014,769023,769024,769113,769114,769123,769124,769213,769214,769223,769224,769313,769314,769323,769324,769413,769414,769423,769424,769513,769514,769523,769524,769613,769614,769623,769624,769713,769714,769723,769724,769813,769814,769823,769824,769913,769914,769923,769924,779013,779014,779023,779024,779113,779114,779123,779124,779213,779214,779223,779224,779313,779314,779323,779324,779413,779414,779423,779424,779513,779514,779523,779524,779613,779614,779623,779624,779713,779714,779723,779724,779813,779814,779823,779824,779913,779914,779923,779924,
709011,709012,709021,709022,709111,709112,709121,709122,709211,709212,709221,709222,709311,709312,709321,709322,709411,709412,709421,709422,709511,709512,709521,709522,709611,709612,709621,709622,709711,709712,709721,709722,709811,709812,709821,709822,709911,709912,709921,709922,719011,719012,719021,719022,719111,719112,719121,719122,719211,719212,719221,719222,719311,719312,719321,719322,719411,719412,719421,719422,719511,719512,719521,719522,719611,719612,719621,719622,719711,719712,719721,719722,719811,719812,719821,719822,719911,719912,719921,719922,729011,729012,729021,729022,729111,729112,729121,729122,729211,729212,729221,729222,729311,729312,729321,729322,729411,729412,729421,729422,729511,729512,729521,729522,729611,729612,729621,729622,729711,729712,729721,729722,729811,729812,729821,729822,729911,729912,729921,729922,739011,739012,739021,739022,739111,739112,739121,739122,739211,739212,739221,739222,739311,739312,739321,739322,739411,739412,739421,739422,739511,739512,739521,739522,739611,739612,739621,739622,739711,739712,739721,739722,739811,739812,739821,739822,739911,739912,739921,739922,749011,749012,749021,749022,749111,749112,749121,749122,749211,749212,749221,749222,749311,749312,749321,749322,749411,749412,749421,749422,749511,749512,749521,749522,749611,749612,749621,749622,749711,749712,749721,749722,749811,749812,749821,749822,749911,749912,749921,749922,759011,759012,759021,759022,759111,759112,759121,759122,759211,759212,759221,759222,759311,759312,759321,759322,759411,759412,759421,759422,759511,759512,759521,759522,759611,759612,759621,759622,759711,759712,759721,759722,759811,759812,759821,759822,759911,759912,759921,759922,769011,769012,769021,769022,769111,769112,769121,769122,769211,769212,769221,769222,769311,769312,769321,769322,769411,769412,769421,769422,769511,769512,769521,769522,769611,769612,769621,769622,769711,769712,769721,769722,769811,769812,769821,769822,769911,769912,769921,769922,779011,779012,779021,779022,779111,779112,779121,779122,779211,779212,779221,779222,779311,779312,779321,779322,779411,779412,779421,779422,779511,779512,779521,779522,779611,779612,779621,779622,779711,779712,779721,779722,779811,779812,779821,779822,779911,779912,779921,779922,
708033,708034,708043,708044,708133,708134,708143,708144,708233,708234,708243,708244,708333,708334,708343,708344,708433,708434,708443,708444,708533,708534,708543,708544,708633,708634,708643,708644,708733,708734,708743,708744,708833,708834,708843,708844,708933,708934,708943,708944,718033,718034,718043,718044,718133,718134,718143,718144,718233,718234,718243,718244,718333,718334,718343,718344,718433,718434,718443,718444,718533,718534,718543,718544,718633,718634,718643,718644,718733,718734,718743,718744,718833,718834,718843,718844,718933,718934,718943,718944,728033,728034,728043,728044,728133,728134,728143,728144,728233,728234,728243,728244,728333,728334,728343,728344,728433,728434,728443,728444,728533,728534,728543,728544,728633,728634,728643,728644,728733,728734,728743,728744,728833,728834,728843,728844,728933,728934,728943,728944,738033,738034,738043,738044,738133,738134,738143,738144,738233,738234,738243,738244,738333,738334,738343,738344,738433,738434,738443,738444,738533,738534,738543,738544,738633,738634,738643,738644,738733,738734,738743,738744,738833,738834,738843,738844,738933,738934,738943,738944,748033,748034,748043,748044,748133,748134,748143,748144,748233,748234,748243,748244,748333,748334,748343,748344,748433,748434,748443,748444,748533,748534,748543,748544,748633,748634,748643,748644,748733,748734,748743,748744,748833,748834,748843,748844,748933,748934,748943,748944,758033,758034,758043,758044,758133,758134,758143,758144,758233,758234,758243,758244,758333,758334,758343,758344,758433,758434,758443,758444,758533,758534,758543,758544,758633,758634,758643,758644,758733,758734,758743,758744,758833,758834,758843,758844,758933,758934,758943,758944,768033,768034,768043,768044,768133,768134,768143,768144,768233,768234,768243,768244,768333,768334,768343,768344,768433,768434,768443,768444,768533,768534,768543,768544,768633,768634,768643,768644,768733,768734,768743,768744,768833,768834,768843,768844,768933,768934,768943,768944,778033,778034,778043,778044,778133,778134,778143,778144,778233,778234,778243,778244,778333,778334,778343,778344,778433,778434,778443,778444,778533,778534,778543,778544,778633,778634,778643,778644,778733,778734,778743,778744,778833,778834,778843,778844,778933,778934,778943,778944,
708031,708032,708041,708042,708131,708132,708141,708142,708231,708232,708241,708242,708331,708332,708341,708342,708431,708432,708441,708442,708531,708532,708541,708542,708631,708632,708641,708642,708731,708732,708741,708742,708831,708832,708841,708842,708931,708932,708941,708942,718031,718032,718041,718042,718131,718132,718141,718142,718231,718232,718241,718242,718331,718332,718341,718342,718431,718432,718441,718442,718531,718532,718541,718542,718631,718632,718641,718642,718731,718732,718741,718742,718831,718832,718841,718842,718931,718932,718941,718942,728031,728032,728041,728042,728131,728132,728141,728142,728231,728232,728241,728242,728331,728332,728341,728342,728431,728432,728441,728442,728531,728532,728541,728542,728631,728632,728641,728642,728731,728732,728741,728742,728831,728832,728841,728842,728931,728932,728941,728942,738031,738032,738041,738042,738131,738132,738141,738142,738231,738232,738241,738242,738331,738332,738341,738342,738431,738432,738441,738442,738531,738532,738541,738542,738631,738632,738641,738642,738731,738732,738741,738742,738831,738832,738841,738842,738931,738932,738941,738942,748031,748032,748041,748042,748131,748132,748141,748142,748231,748232,748241,748242,748331,748332,748341,748342,748431,748432,748441,748442,748531,748532,748541,748542,748631,748632,748641,748642,748731,748732,748741,748742,748831,748832,748841,748842,748931,748932,748941,748942,758031,758032,758041,758042,758131,758132,758141,758142,758231,758232,758241,758242,758331,758332,758341,758342,758431,758432,758441,758442,758531,758532,758541,758542,758631,758632,758641,758642,758731,758732,758741,758742,758831,758832,758841,758842,758931,758932,758941,758942,768031,768032,768041,768042,768131,768132,768141,768142,768231,768232,768241,768242,768331,768332,768341,768342,768431,768432,768441,768442,768531,768532,768541,768542,768631,768632,768641,768642,768731,768732,768741,768742,768831,768832,768841,768842,768931,768932,768941,768942,778031,778032,778041,778042,778131,778132,778141,778142,778231,778232,778241,778242,778331,778332,778341,778342,778431,778432,778441,778442,778531,778532,778541,778542,778631,778632,778641,778642,778731,778732,778741,778742,778831,778832,778841,778842,778931,778932,778941,778942,
708013,708014,708023,708024,708113,708114,708123,708124,708213,708214,708223,708224,708313,708314,708323,708324,708413,708414,708423,708424,708513,708514,708523,708524,708613,708614,708623,708624,708713,708714,708723,708724,708813,708814,708823,708824,708913,708914,708923,708924,718013,718014,718023,718024,718113,718114,718123,718124,718213,718214,718223,718224,718313,718314,718323,718324,718413,718414,718423,718424,718513,718514,718523,718524,718613,718614,718623,718624,718713,718714,718723,718724,718813,718814,718823,718824,718913,718914,718923,718924,728013,728014,728023,728024,728113,728114,728123,728124,728213,728214,728223,728224,728313,728314,728323,728324,728413,728414,728423,728424,728513,728514,728523,728524,728613,728614,728623,728624,728713,728714,728723,728724,728813,728814,728823,728824,728913,728914,728923,728924,738013,738014,738023,738024,738113,738114,738123,738124,738213,738214,738223,738224,738313,738314,738323,738324,738413,738414,738423,738424,738513,738514,738523,738524,738613,738614,738623,738624,738713,738714,738723,738724,738813,738814,738823,738824,738913,738914,738923,738924,748013,748014,748023,748024,748113,748114,748123,748124,748213,748214,748223,748224,748313,748314,748323,748324,748413,748414,748423,748424,748513,748514,748523,748524,748613,748614,748623,748624,748713,748714,748723,748724,748813,748814,748823,748824,748913,748914,748923,748924,758013,758014,758023,758024,758113,758114,758123,758124,758213,758214,758223,758224,758313,758314,758323,758324,758413,758414,758423,758424,758513,758514,758523,758524,758613,758614,758623,758624,758713,758714,758723,758724,758813,758814,758823,758824,758913,758914,758923,758924,768013,768014,768023,768024,768113,768114,768123,768124,768213,768214,768223,768224,768313,768314,768323,768324,768413,768414,768423,768424,768513,768514,768523,768524,768613,768614,768623,768624,768713,768714,768723,768724,768813,768814,768823,768824,768913,768914,768923,768924,778013,778014,778023,778024,778113,778114,778123,778124,778213,778214,778223,778224,778313,778314,778323,778324,778413,778414,778423,778424,778513,778514,778523,778524,778613,778614,778623,778624,778713,778714,778723,778724,778813,778814,778823,778824,778913,778914,778923,778924,
708011,708012,708021,708022,708111,708112,708121,708122,708211,708212,708221,708222,708311,708312,708321,708322,708411,708412,708421,708422,708511,708512,708521,708522,708611,708612,708621,708622,708711,708712,708721,708722,708811,708812,708821,708822,708911,708912,708921,708922,718011,718012,718021,718022,718111,718112,718121,718122,718211,718212,718221,718222,718311,718312,718321,718322,718411,718412,718421,718422,718511,718512,718521,718522,718611,718612,718621,718622,718711,718712,718721,718722,718811,718812,718821,718822,718911,718912,718921,718922,728011,728012,728021,728022,728111,728112,728121,728122,728211,728212,728221,728222,728311,728312,728321,728322,728411,728412,728421,728422,728511,728512,728521,728522,728611,728612,728621,728622,728711,728712,728721,728722,728811,728812,728821,728822,728911,728912,728921,728922,738011,738012,738021,738022,738111,738112,738121,738122,738211,738212,738221,738222,738311,738312,738321,738322,738411,738412,738421,738422,738511,738512,738521,738522,738611,738612,738621,738622,738711,738712,738721,738722,738811,738812,738821,738822,738911,738912,738921,738922,748011,748012,748021,748022,748111,748112,748121,748122,748211,748212,748221,748222,748311,748312,748321,748322,748411,748412,748421,748422,748511,748512,748521,748522,748611,748612,748621,748622,748711,748712,748721,748722,748811,748812,748821,748822,748911,748912,748921,748922,758011,758012,758021,758022,758111,758112,758121,758122,758211,758212,758221,758222,758311,758312,758321,758322,758411,758412,758421,758422,758511,758512,758521,758522,758611,758612,758621,758622,758711,758712,758721,758722,758811,758812,758821,758822,758911,758912,758921,758922,768011,768012,768021,768022,768111,768112,768121,768122,768211,768212,768221,768222,768311,768312,768321,768322,768411,768412,768421,768422,768511,768512,768521,768522,768611,768612,768621,768622,768711,768712,768721,768722,768811,768812,768821,768822,768911,768912,768921,768922,778011,778012,778021,778022,778111,778112,778121,778122,778211,778212,778221,778222,778311,778312,778321,778322,778411,778412,778421,778422,778511,778512,778521,778522,778611,778612,778621,778622,778711,778712,778721,778722,778811,778812,778821,778822,778911,778912,778921,778922,
707033,707034,707043,707044,707133,707134,707143,707144,707233,707234,707243,707244,707333,707334,707343,707344,707433,707434,707443,707444,707533,707534,707543,707544,707633,707634,707643,707644,707733,707734,707743,707744,707833,707834,707843,707844,707933,707934,707943,707944,717033,717034,717043,717044,717133,717134,717143,717144,717233,717234,717243,717244,717333,717334,717343,717344,717433,717434,717443,717444,717533,717534,717543,717544,717633,717634,717643,717644,717733,717734,717743,717744,717833,717834,717843,717844,717933,717934,717943,717944,727033,727034,727043,727044,727133,727134,727143,727144,727233,727234,727243,727244,727333,727334,727343,727344,727433,727434,727443,727444,727533,727534,727543,727544,727633,727634,727643,727644,727733,727734,727743,727744,727833,727834,727843,727844,727933,727934,727943,727944,737033,737034,737043,737044,737133,737134,737143,737144,737233,737234,737243,737244,737333,737334,737343,737344,737433,737434,737443,737444,737533,737534,737543,737544,737633,737634,737643,737644,737733,737734,737743,737744,737833,737834,737843,737844,737933,737934,737943,737944,747033,747034,747043,747044,747133,747134,747143,747144,747233,747234,747243,747244,747333,747334,747343,747344,747433,747434,747443,747444,747533,747534,747543,747544,747633,747634,747643,747644,747733,747734,747743,747744,747833,747834,747843,747844,747933,747934,747943,747944,757033,757034,757043,757044,757133,757134,757143,757144,757233,757234,757243,757244,757333,757334,757343,757344,757433,757434,757443,757444,757533,757534,757543,757544,757633,757634,757643,757644,757733,757734,757743,757744,757833,757834,757843,757844,757933,757934,757943,757944,767033,767034,767043,767044,767133,767134,767143,767144,767233,767234,767243,767244,767333,767334,767343,767344,767433,767434,767443,767444,767533,767534,767543,767544,767633,767634,767643,767644,767733,767734,767743,767744,767833,767834,767843,767844,767933,767934,767943,767944,777033,777034,777043,777044,777133,777134,777143,777144,777233,777234,777243,777244,777333,777334,777343,777344,777433,777434,777443,777444,777533,777534,777543,777544,777633,777634,777643,777644,777733,777734,777743,777744,777833,777834,777843,777844,777933,777934,777943,777944,
707031,707032,707041,707042,707131,707132,707141,707142,707231,707232,707241,707242,707331,707332,707341,707342,707431,707432,707441,707442,707531,707532,707541,707542,707631,707632,707641,707642,707731,707732,707741,707742,707831,707832,707841,707842,707931,707932,707941,707942,717031,717032,717041,717042,717131,717132,717141,717142,717231,717232,717241,717242,717331,717332,717341,717342,717431,717432,717441,717442,717531,717532,717541,717542,717631,717632,717641,717642,717731,717732,717741,717742,717831,717832,717841,717842,717931,717932,717941,717942,727031,727032,727041,727042,727131,727132,727141,727142,727231,727232,727241,727242,727331,727332,727341,727342,727431,727432,727441,727442,727531,727532,727541,727542,727631,727632,727641,727642,727731,727732,727741,727742,727831,727832,727841,727842,727931,727932,727941,727942,737031,737032,737041,737042,737131,737132,737141,737142,737231,737232,737241,737242,737331,737332,737341,737342,737431,737432,737441,737442,737531,737532,737541,737542,737631,737632,737641,737642,737731,737732,737741,737742,737831,737832,737841,737842,737931,737932,737941,737942,747031,747032,747041,747042,747131,747132,747141,747142,747231,747232,747241,747242,747331,747332,747341,747342,747431,747432,747441,747442,747531,747532,747541,747542,747631,747632,747641,747642,747731,747732,747741,747742,747831,747832,747841,747842,747931,747932,747941,747942,757031,757032,757041,757042,757131,757132,757141,757142,757231,757232,757241,757242,757331,757332,757341,757342,757431,757432,757441,757442,757531,757532,757541,757542,757631,757632,757641,757642,757731,757732,757741,757742,757831,757832,757841,757842,757931,757932,757941,757942,767031,767032,767041,767042,767131,767132,767141,767142,767231,767232,767241,767242,767331,767332,767341,767342,767431,767432,767441,767442,767531,767532,767541,767542,767631,767632,767641,767642,767731,767732,767741,767742,767831,767832,767841,767842,767931,767932,767941,767942,777031,777032,777041,777042,777131,777132,777141,777142,777231,777232,777241,777242,777331,777332,777341,777342,777431,777432,777441,777442,777531,777532,777541,777542,777631,777632,777641,777642,777731,777732,777741,777742,777831,777832,777841,777842,777931,777932,777941,777942,
